name,line
Kanye,"Tubman of the underground, come and follow the trail
"
Kanye,"I made Sunday Candy, I'm never going to hell
"
Kanye,"I met Kanye West, I'm never going to fail
"
Kanye,"He said, ""Let's do a good ass job with 'Chance 3'""
"
Kanye,"I hear you gotta sell it to snatch the Grammy
"
Kanye,"Let's make it so free and the bars so hard
"
Kanye,"That there ain't one gosh darn part you can't tweet
"
Kanye,"This is my part, nobody else speak
"
Kanye,"This little light of mine
"
Kanye,"Glory be to God, yeah
"
Kanye,"I'ma make sure that they go where they can't go
"
Kanye,"If they don't wanna ride I'ma still give 'em raincoats
"
Kanye,"Know what God said when He made the first rainbow
"
Kanye,"Just throw this at the end if I'm too late for the intro
"
Kanye,"Ugh, I'm just having fun with it
"
Kanye,"I laugh in my head
"
Kanye,"'Cause I bet that my ex looking back like a pillar of salt
"
Kanye,"Ugh, 'cause they'll flip the script on your ass like Wesley and Spike
"
Kanye,"You cannot mess with the light
"
Kanye,"Look at lil' Chano from 79th
"
Kanye,"Everything
"
Kanye,"Father, this prayer is for everyone that feels they're not good enough
"
Kanye,"This prayer's for everybody that feel that they're too messed up
"
Kanye,"For everyone that feels they've said ""I'm sorry"" too many times
"
Kanye,"You can never go too far when you can't come back home again
"
Kanye,"That's why I need...
"
Kanye,"Faith, more, safe, war
"
Kanye,"You're the only power that can
"
Kanye,"Ohh, ohh, ohh, father...
"
Kanye,"If young Metro don't trust you I'm gon' shoot you
"
Kanye,"Beautiful mornin', you're the sun in my mornin', babe
"
Kanye,"Who can I turn to?
"
Kanye,"Nothin' unwanted
"
Kanye,"After all, who can I turn to?
"
Kanye,"If I don't turn to you
"
Kanye,"No other help I know, I stretch my hands
"
Kanye,"I just wanna feel liberated, I-I, na-na-na
"
Kanye,"If I ever instigated, I am sorry
"
Kanye,"Tell me who in here could relate, I-I-I
"
Kanye,"Now, if I fuck this model
"
Kanye,"And she just bleached her asshole
"
Kanye,"And I get bleach on my T-shirt
"
Kanye,"I'ma feel like an asshole
"
Kanye,"I was high when I met her
"
Kanye,"We was down in Tribeca
"
Kanye,"She'll get under your skin if you let her
"
Kanye,"She'll get under your skin if you-uh
"
Kanye,"I don't even wanna talk about it
"
Kanye,"I don't even wanna say nothin'
"
Kanye,"Everybody gon' say somethin'
"
Kanye,"I'd be worried if they said nothin'
"
Kanye,"Remind me where I know you from
"
Kanye,"She lookin' like she owe you some'n
"
Kanye,"You know just what we want
"
Kanye,"I wanna wake up with you in my...
"
Kanye,"Beautiful mornin'
"
Kanye,"Faaaaaaaa—
"
Kanye,"I told, I told, ayy-ayy, I told you
"
Kanye,"Up in the mornin', miss you bad
"
Kanye,"Sorry I ain't call you back, same problem my father had
"
Kanye,"All this time, all he had, all he had
"
Kanye,"And what he dreamed, all his cash
"
Kanye,"Market crashed, hurt him bad
"
Kanye,"People get divorced for that
"
Kanye,"Dropped some stacks, pops is good
"
Kanye,"Mama passed in Hollywood
"
Kanye,"If you ask, lost my soul
"
Kanye,"Drivin' fast, lost control
"
Kanye,"Off the road, jaw was broke
"
Kanye,"'Member we all was broke
"
Kanye,"'Member I'm comin' back
"
Kanye,"I'll be takin' all the stacks, oh
"
Kanye,"I got broads in Atlanta
"
Kanye,"Twistin' dope, lean, and the Fanta
"
Kanye,"Stacks, oh
"
Kanye,"Credit cards and the scammers
"
Kanye,"Hittin' off licks in the bando
"
Kanye,"Takin' all the stacks, oh
"
Kanye,"Black X6, Phantom
"
Kanye,"White X6 looks like a panda
"
Kanye,"Going out like I'm Montana
"
Kanye,"Hundred killers, hundred hammers
"
Kanye,"White X6, panda
"
Kanye,"Pockets swole, Danny
"
Kanye,"Sellin' bar, candy
"
Kanye,"Man I'm the macho like Randy
"
Kanye,"The choppa go Oscar for Grammy
"
Kanye,"Hope you killas understand me
"
Kanye,"Panda, panda, panda, panda
"
Kanye,"Panda, panda, panda
"
Kanye,"Twist the dope, lean and shit, sippin' Fanta
"
Kanye,"Wake up Versace, shit life Desiigner
"
Kanye,"Whole bunch of lavish shit
"
Kanye,"They be askin' 'round town who be clappin' shit
"
Kanye,"I be pullin' up stuff in the Phantom ship
"
Kanye,"I got plenty of stuff of Bugatti, whip look how I try this shit
"
Kanye,"White X6, killin' on camera
"
Kanye,"My joy
"
Kanye,"How can I find you?
"
Kanye,"Who do you turn to?
"
Kanye,"How do I bind you?
"
Kanye,"Man, I can understand how it might be
"
Kanye,"Kinda hard to love a girl like me
"
Kanye,"I don't blame you much for wanting to be free
"
Kanye,"I just wanted you to know
"
Kanye,"Swizz told me let the beat rock
"
Kanye,"I feel like me and Taylor might still have sex
"
Kanye,"I made that bitch famous
"
Kanye,"For all the girls that got dick from Kanye West
"
Kanye,"If you see 'em in the streets give 'em Kanye's best
"
Kanye,"Her man in the store tryna try his best
"
Kanye,"But he just can't seem to get Kanye fresh
"
Kanye,"Yeah, we still hood famous
"
Kanye,"I've loved you better than your own kin did
"
Kanye,"From the very start
"
Kanye,"Wake up, Mr. West! Oh, he's up!
"
Kanye,"I be Puerto Rican day parade floatin'
"
Kanye,"That Benz Marina Del Rey coastin'
"
Kanye,"She in school to be a real estate agent
"
Kanye,"Last month I helped her with the car payment
"
Kanye,"Young and we alive, whoo!
"
Kanye,"We never gonna die, whoo!
"
Kanye,"I just copped a jet to fly over personal debt
"
Kanye,"Put one up in the sky
"
Kanye,"The sun is in my eyes, whoo!
"
Kanye,"Woke up and felt the vibe, whoo!
"
Kanye,"No matter how hard they try, whoo!
"
Kanye,"We never gonna die
"
Kanye,"Get 'em!
"
Kanye,"Bam, 'ey 'ey 'ey
"
Kanye,"Bam bam, bam, bam bam dilla
"
Kanye,"Bam bam 'ey 'ey 'ey
"
Kanye,"What a bam, bam, bam bam dilla
"
Kanye,"How you feeling right now? Let me see your lighters in the air
"
Kanye,"Bam bam 'ey 'ey 'ey 'ey 'ey
"
Kanye,"What a bam
"
Kanye,"Let me see your middle finger in the air
"
Kanye,"Bam 'ey 'ey 'ey
"
Kanye,"Let me see you act up in this motherfucker
"
Kanye,"How you feelin', how you feelin', how you feelin' in this mother fucker, god damn
"
Kanye,"One thing you can't do is stop us now
"
Kanye,"Bam bam bam, bam bam dilla
"
Kanye,"Ayy, you can't stop the thing now
"
Kanye,"Man, it's way too late, it's way too late, it's way too late, you can't fuck with us
"
Kanye,"Bam bam, 'ey 'ey 'ey 'ey 'ey
"
Kanye,"Bam bam, 'ey 'ey 'ey
"
Kanye,"To the left, to the right
"
Kanye,"I wanna see everybody hands in the air like this
"
Kanye,"What a bam, bam
"
Kanye,"I loved you better than your own kin did
"
Kanye,"Ayy, ya heard about the good news?
"
Kanye,"Y'all sleeping on me, huh? Had a good snooze?
"
Kanye,"We 'bout to get this paper
"
Kanye,"Money never made me
"
Kanye,"Make me do something? Nah, can't make me
"
Kanye,"Even if the money low, can't pay me
"
Kanye,"Even if the money low, can't play me
"
Kanye,"Pablo bought a Rolie and a rottweiler
"
Kanye,"Seem like the more fame, I only got wilder
"
Kanye,"Hands up, we just doing what the cops taught us
"
Kanye,"I've been outta my mind a long time
"
Kanye,"I be saying how I feel at the wrong time
"
Kanye,"Might not come when you want but I'm on time
"
Kanye,"I can’t let these people play me
"
Kanye,"Name one genius that ain't crazy
"
Kanye,"Follow our father
"
Kanye,"You borrow our motto
"
Kanye,"I'm a Chicago south sider
"
Kanye,"Y'all sleeping on your boy, had a good snooze?
"
Kanye,"It's time to get the paper
"
Kanye,"I know, I know, I shouldn’t even bother
"
Kanye,"With all these gossiping, no-pussy-getting bloggers
"
Kanye,"Fashion show in Gotham, I need another costume
"
Kanye,"PETA mad cause I made a jacket outta' possum
"
Kanye,"Awesome, Steve Jobs mixed with Steve Austin
"
Kanye,"Rich slave in the fabric store picking cotton
"
Kanye,"If Hov J then every Jordan need a Rodman
"
Kanye,"Man, Jay, they don't really want no problems
"
Kanye,"Driving in the same car that they killed Pac in
"
Kanye,"Driving in the same urrr that they killed Pac in
"
Kanye,"Hands up, hands up, then the cops shot us
"
Kanye,"Hold on, hold on, hold on
"
Kanye,"Wait a second, everybody here, I'm the ghetto Oprah
"
Kanye,"You know what that mean? You get a fur! You get a fur!
"
Kanye,"You get a jet! You get a jet! Big booty bitch for you! Woo!
"
Kanye,"You want me to give you a testimony about my life
"
Kanye,"And how good he's been to me
"
Kanye,"I don't know what to tell you about him
"
Kanye,"I love him so much with all my heart and my soul
"
Kanye,"With every bone in my body I love him so much
"
Kanye,"Because he's done so much for me
"
Kanye,"Every morning
"
Kanye,"Every day of my life
"
Kanye,"I won't always be crying tears
"
Kanye,"In the middle of the night, and I won't always have to wake up
"
Kanye,"By myself wondering how I'm gonna get through the day
"
Kanye,"I won't always have to think about what I'm gonna do
"
Kanye,"And how I'm gonna, how I'm gonna make it
"
Kanye,"How I'm gonna get there, because he...
"
Kanye,"He's gonna be there for me
"
Kanye,"Some day the sky above will open up
"
Kanye,"And he will reach out his hand and guide me through
"
Kanye,"Oh yes he will
"
Kanye,"I won't always be crying these tears
"
Kanye,"I won't always be feeling so blue
"
Kanye,"Some day, he will open up the door for me
"
Kanye,"And call my name
"
Kanye,"Some day he will
"
Kanye,"I don't know if anybody understands what that feels like
"
Kanye,"No matter what you've been through
"
Kanye,"Or where you've been he's always there
"
Kanye,"With his arms open wide
"
Kanye,"Accepting me
"
Kanye,"For who I am
"
Kanye,"And I love him so much
"
Kanye,"I couldn't do it without him I wouldn't want to
"
Kanye,"I'm crying now
"
Kanye,"It feels so good to be free
"
Kanye,"To be accepted for who you are and loved no matter what
"
Kanye,"Oh lord thank you
"
Kanye,"You are the joy of my life
"
Kanye,"High lights
"
Kanye,"Tell my baby I'm back in town
"
Kanye,"Tell everybody I'm back in town
"
Kanye,"Tell my baby I'm back in town, town
"
Kanye,"We only makin' the highlights
"
Kanye,"Tell my mama, tell my mama, that I only want my whole life to only be highlights
"
Kanye,"Can we play that back one time?
"
Kanye,"And after that night I'm gon' wanna play this shit back, oh no
"
Kanye,"Sometimes I'm wishin' that my dick had GoPro
"
Kanye,"I just shot an amateur video; I think I should go pro
"
Kanye,"One life, one night
"
Kanye,"Uh
"
Kanye,"That's all I need
"
Kanye,"Livin' the life 'til I die
"
Kanye,"I bet me and Ray J would be friends
"
Kanye,"If we ain't love the same bitch
"
Kanye,"Yeah, he might have hit it first
"
Kanye,"Only problem is I'm rich
"
Kanye,"Uh, 21 Grammys, superstar family
"
Kanye,"We the new Jacksons, I'm all about that action
"
Kanye,"I'm about that Farrakhan, life is a marathon
"
Kanye,"I'ma shift the paradigm, I'ma turn up every time
"
Kanye,"I'ma bust a coach's head open on some Diddy shit
"
Kanye,"If he ever talk to my son like an idiot
"
Kanye,"Two times cause we got the whole city lit
"
Kanye,"Got the Fruit of Islam in the trenches hah?
"
Kanye,"Even though they know Yeezus is a Christian hah?
"
Kanye,"She spent her whole check on some Christians
"
Kanye,"And that girl ain't even religious
"
Kanye,"Walkin', livin', breathin' god, you know my past well
"
Kanye,"Blac Chyna fuckin' Rob, help him with the weight
"
Kanye,"I wish my trainer would, tell me what I overate
"
Kanye,"So when I'm on vacay, I need to kick back, heh?
"
Kanye,"What you want?
"
Kanye,"Uh, I need every bad bitch up in Equinox
"
Kanye,"I need to know right now if you a freak or not
"
Kanye,"I need every bad bitch up in Equinox
"
Kanye,"I wanna know right now if you a freak or not
"
Kanye,"Oh lord, oh lord
"
Kanye,"Bad bitch up in Equinox
"
Kanye,"Oh lord, oh my lord
"
Kanye,"I rip every one of these mothafuckas down, ayy
"
Kanye,"Rah, rah, rah
"
Kanye,"Rah, rah
"
Kanye,"Closed eyes, see things
"
Kanye,"Fire up, tweaking
"
Kanye,"You in my freak dreams
"
Kanye,"Bad bitch, you dig that
"
Kanye,"Get stacks, drive cars
"
Kanye,"Whip out, bitch out
"
Kanye,"Tits out, oh shit
"
Kanye,"My dick out, can she suck it right now?
"
Kanye,"Fuck, can she fuck right now?
"
Kanye,"I done asked twice now
"
Kanye,"Can you bring your price down?
"
Kanye,"Lil Boosie with the wipe down
"
Kanye,"A little woozy but I'm nice now
"
Kanye,"What the fuck right now?
"
Kanye,"What the, what the fuck right now?
"
Kanye,"What if we fuck right now?
"
Kanye,"What if we fucked right in the middle
"
Kanye,"Of this mothafuckin' dinner table?
"
Kanye,"What if we fucked at this Vogue party?
"
Kanye,"Would we be the life of the whole party?
"
Kanye,"Shut down the whole party
"
Kanye,"Would everybody start fuckin'?
"
Kanye,"They don't want nothin'
"
Kanye,"You mothafuckas livin' like half of your level, half of your life
"
Kanye,"I smack her on her ass if she ghetto, I ain't gon' lie
"
Kanye,"We be in the bathroom fuckin' like ""Baby, don't get too loud!""
"
Kanye,"I can, I can see it, yeah
"
Kanye,"Hey, I want it right now
"
Kanye,"You get hit with the pie now
"
Kanye,"Right now, right now
"
Kanye,"Side now, slide down
"
Kanye,"I miss the old Kanye, straight from the Go Kanye
"
Kanye,"Chop up the soul Kanye, set on his goals Kanye
"
Kanye,"I hate the new Kanye, the bad mood Kanye
"
Kanye,"The always rude Kanye, spaz in the news Kanye
"
Kanye,"I miss the sweet Kanye, chop up the beats Kanye
"
Kanye,"I gotta say, at that time I'd like to meet Kanye
"
Kanye,"See, I invented Kanye, it wasn't any Kanyes
"
Kanye,"And now I look and look around and there's so many Kanyes
"
Kanye,"I used to love Kanye, I used to love Kanye
"
Kanye,"I even had the pink polo, I thought I was Kanye
"
Kanye,"What if Kanye made a song about Kanye
"
Kanye,"Called ""I Miss The Old Kanye""? Man, that'd be so Kanye
"
Kanye,"That's all it was Kanye, we still love Kanye
"
Kanye,"Turn me up!
"
Kanye,"I'm the one your bitch like
"
Kanye,"And I be talkin' shit like
"
Kanye,"And she grabbin' on my, like
"
Kanye,"That's just the wave
"
Kanye,"Let me crash here for the moment, yeah
"
Kanye,"I don't need to own it
"
Kanye,"No lie
"
Kanye,"Waves don't die, baby
"
Kanye,"Let me crash here for a moment
"
Kanye,"Baby, I don't, I don't need to own you
"
Kanye,"The feelings don't really go away
"
Kanye,"Let me crash here for the moment
"
Kanye,"You set the night on fire
"
Kanye,"I'm still gon' be here in the morning
"
Kanye,"Ooh baby, ooh baby, ooh yeah
"
Kanye,"I been waiting for a minute
"
Kanye,"For my lady
"
Kanye,"So I can't jeopardize that for one of these hoes
"
Kanye,"I been living without limits
"
Kanye,"As far as my business
"
Kanye,"I'm the only one that's in control
"
Kanye,"I been feeling all I've given
"
Kanye,"For my children
"
Kanye,"I will die for those I love
"
Kanye,"God, I'm willing
"
Kanye,"To make this my mission
"
Kanye,"Give up the women
"
Kanye,"Before I lose half of what I own
"
Kanye,"I been thinking
"
Kanye,"About my vision
"
Kanye,"Pour out my feelings
"
Kanye,"Revealing the layers to my soul
"
Kanye,"My soul
"
Kanye,"The layers to my soul
"
Kanye,"They wish I would go ahead and fuck my life up
"
Kanye,"Can't let them get to me
"
Kanye,"And even though I always fuck my life up
"
Kanye,"Only I can mention me
"
Kanye,"See, before I let you go
"
